st_code,cfra_code,major_head,year,vol,amt
24,222501001,2225,2009,3,1618.08
24,222501102,2225,2009,3,3151.47
24,222501190,2225,2009,3,353
24,222501277,2225,2009,3,18632.58
24,222501282,2225,2009,3,85.17
24,222501283,2225,2009,3,4204.65
24,222501793,2225,2009,3,1017.05
24,222501800,2225,2009,3,879.7
24,222501911,2225,2009,3,-22.38
24,222502001,2225,2009,3,78.8
24,222502102,2225,2009,3,672.59
24,222502277,2225,2009,3,7412.94
24,222502282,2225,2009,3,39.3
24,222502283,2225,2009,3,227.93
24,222502794,2225,2009,3,5231.28
24,222502796,2225,2009,3,32814.85
24,222502800,2225,2009,3,391.86
24,222502911,2225,2009,3,-17.56
24,222503001,2225,2009,3,787.5
24,222503102,2225,2009,3,857.16
24,222503190,2225,2009,3,160
24,222503277,2225,2009,3,19291.11
24,222503282,2225,2009,3,218.22
24,222503283,2225,2009,3,3781.22
24,222503800,2225,2009,3,1379.35
24,222503911,2225,2009,3,-50.13
24,222580101,2225,2009,3,2158.73
24,222580911,2225,2009,3,-4.68
24,223001001,2230,2009,3,651.01
24,223001101,2230,2009,3,1966.98
24,223001102,2230,2009,3,887.8
24,223001103,2230,2009,3,757.24
24,223001111,2230,2009,3,1150.57
24,223001796,2230,2009,3,538.52
24,223001800,2230,2009,3,419.6
24,223001911,2230,2009,3,-0.5
24,223002001,2230,2009,3,1576.82
24,223002796,2230,2009,3,135.28
24,223002911,2230,2009,3,-0.28
24,223003001,2230,2009,3,142.59
24,223003003,2230,2009,3,2069.47
24,223003101,2230,2009,3,15519.45
24,223003102,2230,2009,3,524.3
24,223003796,2230,2009,3,2983.38
24,223003911,2230,2009,3,-1.38
24,223501001,2235,2009,3,22.65
24,223501800,2235,2009,3,34.25
24,223502001,2235,2009,3,434.07
24,223502101,2235,2009,3,5489.36
24,223502102,2235,2009,3,716.42
24,223502103,2235,2009,3,10239.11
24,223502104,2235,2009,3,87.89
24,223502105,2235,2009,3,155.24
24,223502106,2235,2009,3,70.47
24,223502200,2235,2009,3,9117
24,223502796,2235,2009,3,4571.67
24,223502800,2235,2009,3,3533.46
24,223502911,2235,2009,3,-11.77
24,223560104,2235,2009,3,935.94
24,223560105,2235,2009,3,0.68
24,223560107,2235,2009,3,442.57
24,223560200,2235,2009,3,21979.51
24,223560911,2235,2009,3,-24.18
24,223602101,2236,2009,3,5030.37
24,223602102,2236,2009,3,34718.15
24,223602796,2236,2009,3,17715.66
24,223602800,2236,2009,3,35014.95
24,223602911,2236,2009,3,-17.3
24,224501104,2245,2009,3,54.11
24,224502101,2245,2009,3,187.85
24,224502111,2245,2009,3,385.13
24,224502112,2245,2009,3,208
24,224502113,2245,2009,3,150.76
24,224502282,2245,2009,3,276.73
24,224502800,2245,2009,3,6483.99
24,224502911,2245,2009,3,-0.5
24,224505101,2245,2009,3,29900
24,224506901,2245,2009,3,-7746.84
24,224580001,2245,2009,3,121.47
24,224580102,2245,2009,3,300
24,224580800,2245,2009,3,670.24
24,224580911,2245,2009,3,-0.02
24,225000101,2250,2009,3,7.9
24,225000102,2250,2009,3,647.65
24,225000800,2250,2009,3,1.69
24,225100090,2251,2009,3,4295.45
24,225100092,2251,2009,3,140.85
24,225100793,2251,2009,3,27.47
24,225100800,2251,2009,3,82.97
6,203001101,2030,2010,3,2.62
6,203001102,2030,2010,3,12.48
6,203002001,2030,2010,3,79.83
6,203002101,2030,2010,3,663.38
6,203002102,2030,2010,3,403.6
6,203003001,2030,2010,3,9.85
6,203900001,2039,2010,3,2156.81
6,202900001,2029,2010,3,15.45
6,202900103,2029,2010,3,10925.09
6,202900800,2029,2010,3,43.66
6,204000001,2040,2010,3,3988.49
6,204000101,2040,2010,3,4793.65
6,204100101,2041,2010,3,4.27
6,204100102,2041,2010,3,1333.24
6,204500101,2045,2010,3,46.12
6,204500103,2045,2010,3,198.74
6,204500104,2045,2010,3,194.4
6,204700103,2047,2010,3,110.61
6,204800101,2048,2010,3,10568
6,204901101,2049,2010,3,100730.35
6,204901115,2049,2010,3,115.52
6,204901123,2049,2010,3,107814.8
6,204901200,2049,2010,3,45271.05
6,204901305,2049,2010,3,196.66
6,204903104,2049,2010,3,60233.66
6,204904101,2049,2010,3,3209.39
6,204904102,2049,2010,3,173.91
6,204904103,2049,2010,3,305.64
6,204904104,2049,2010,3,348.3
6,204904109,2049,2010,3,10754
6,204905101,2049,2010,3,2698.94
6,204960701,2049,2010,3,3.82
6,201102101,2011,2010,3,422.33
6,201102103,2011,2010,3,2502.6
6,201203090,2012,2010,3,241.83
6,201203101,2012,2010,3,13.2
6,201203102,2012,2010,3,200
6,201203103,2012,2010,3,120.5
6,201203105,2012,2010,3,23.92
6,201203106,2012,2010,3,7.16
6,201203107,2012,2010,3,5.7
6,201203108,2012,2010,3,6.52
6,201300101,2013,2010,3,73.78
6,201300102,2013,2010,3,17.79
6,201300105,2013,2010,3,2330.55
6,201300108,2013,2010,3,20.27
6,201300800,2013,2010,3,1908.1
6,201400102,2014,2010,3,3797.89
6,201400105,2014,2010,3,16192.45
6,201400108,2014,2010,3,3
6,201400110,2014,2010,3,32.88
6,201400114,2014,2010,3,5197.13
6,201500101,2015,2010,3,1834.45
6,201500102,2015,2010,3,673.12
6,201500103,2015,2010,3,1018.32
6,201500105,2015,2010,3,3.55
6,201500106,2015,2010,3,15.72
6,201500108,2015,2010,3,100.04
6,205100102,2051,2010,3,550.4
6,205100103,2051,2010,3,442.48
6,205200090,2052,2010,3,6722.49
6,205200099,2052,2010,3,1927.78
6,205300093,2053,2010,3,9450.09
6,205300094,2053,2010,3,1478.88
6,205300101,2053,2010,3,518.39
6,205400003,2054,2010,3,33.64
6,205400095,2054,2010,3,587.47
6,205400097,2054,2010,3,2275.47
6,205400098,2054,2010,3,1197.74
6,205400502,2054,2010,3,173
6,205400800,2054,2010,3,10.78
6,205500001,2055,2010,3,1488.83
6,205500003,2055,2010,3,1958.23
6,205500101,2055,2010,3,7872.72
6,205500104,2055,2010,3,14387.95
6,205500109,2055,2010,3,110973.43
6,205500111,2055,2010,3,5051.98
6,205500113,2055,2010,3,300
6,205500114,2055,2010,3,5625.08
6,205500115,2055,2010,3,7523.51
6,205500116,2055,2010,3,612.62
6,205500800,2055,2010,3,1200
6,205600001,2056,2010,3,275.75
6,205600101,2056,2010,3,7918.2
6,205600102,2056,2010,3,134.45
6,205800001,2058,2010,3,99.41
6,205800101,2058,2010,3,587.64
6,205800103,2058,2010,3,765.23
6,205800104,2058,2010,3,85.5
6,205800105,2058,2010,3,34.07
6,205800800,2058,2010,3,76.81
6,205960053,2059,2010,3,3929.99
6,205980001,2059,2010,3,11454.69
6,205980004,2059,2010,3,26.79
6,205980051,2059,2010,3,126.59
6,205980052,2059,2010,3,119.22
6,205980053,2059,2010,3,4250.1
6,205980103,2059,2010,3,1.89
6,205980799,2059,2010,3,860.47
6,207000003,2070,2010,3,576.61
6,207000104,2070,2010,3,1526.56
6,207000105,2070,2010,3,90.61
6,207000106,2070,2010,3,153.85
6,207000107,2070,2010,3,1559.04
6,207000108,2070,2010,3,17.22
6,207000115,2070,2010,3,1213.2
6,207000800,2070,2010,3,635.45
6,207101101,2071,2010,3,217626.7
6,207101102,2071,2010,3,15957.65
6,207101104,2071,2010,3,50040.65
6,207101105,2071,2010,3,21743.97
6,207101106,2071,2010,3,3.67
6,207101111,2071,2010,3,346.52
6,207101117,2071,2010,3,3707.34
6,207500101,2075,2010,3,58.32
6,207500103,2075,2010,3,18.16
6,207500800,2075,2010,3,24.17
6,220201001,2202,2010,3,3144.46
6,220201053,2202,2010,3,1700
6,220201101,2202,2010,3,210960.07
6,220201102,2202,2010,3,1416.37
6,220201103,2202,2010,3,15
6,220201108,2202,2010,3,2746.22
6,220201109,2202,2010,3,10960.28
6,220201111,2202,2010,3,25400
6,220201112,2202,2010,3,20964.74
6,220201789,2202,2010,3,22939.68
6,220201800,2202,2010,3,4100
6,220202001,2202,2010,3,4164.88
6,220202004,2202,2010,3,429.19
6,220202053,2202,2010,3,2200
6,220202105,2202,2010,3,2454.8
6,220202107,2202,2010,3,6289.82
6,220202108,2202,2010,3,5.96
6,220202109,2202,2010,3,154045.76
6,220202110,2202,2010,3,5590.2
6,220202789,2202,2010,3,8903.8
6,220202800,2202,2010,3,0.25
6,220203001,2202,2010,3,3721.12
6,220203102,2202,2010,3,11896.7
6,220203103,2202,2010,3,22709.61
6,220203104,2202,2010,3,27435.49
6,220203105,2202,2010,3,644.33
6,220203107,2202,2010,3,167.24
6,220203789,2202,2010,3,3736.33
6,220204200,2202,2010,3,226.55
6,220205102,2202,2010,3,740.05
6,220300001,2203,2010,3,482.39
6,220300102,2203,2010,3,4500
6,220300104,2203,2010,3,2706.48
6,220300105,2203,2010,3,10212.13
6,220300107,2203,2010,3,138.77
6,220300112,2203,2010,3,1004.7
6,220300789,2203,2010,3,480
6,220300800,2203,2010,3,1.99
6,220400001,2204,2010,3,3484.25
6,220400102,2204,2010,3,1133.76
6,220400104,2204,2010,3,4254.71
6,220400789,2204,2010,3,210
6,220400800,2204,2010,3,554.5
6,220500102,2205,2010,3,145.67
6,220500103,2205,2010,3,308.64
6,220500105,2205,2010,3,353.35
6,221001001,2210,2010,3,3321.18
6,221001102,2210,2010,3,8664.87
6,221001109,2210,2010,3,504.43
6,221001110,2210,2010,3,22336.24
6,221002101,2210,2010,3,839.57
6,221002102,2210,2010,3,18.14
6,221003103,2210,2010,3,14577.52
6,221003104,2210,2010,3,3034.92
6,221003110,2210,2010,3,5481.95
6,221003789,2210,2010,3,680
6,221004101,2210,2010,3,5468.02
6,221004102,2210,2010,3,202.3
6,221004103,2210,2010,3,251.96
6,221005101,2210,2010,3,606.72
6,221005105,2210,2010,3,18672.61
6,221006003,2210,2010,3,628.2
6,221006101,2210,2010,3,9789.05
6,221006102,2210,2010,3,160.65
6,221006104,2210,2010,3,443.79
6,221006107,2210,2010,3,412.5
6,221006112,2210,2010,3,119.12
6,221080004,2210,2010,3,326.37
6,221080800,2210,2010,3,4.01
6,221100001,2211,2010,3,1389.88
6,221100003,2211,2010,3,454.35
6,221100101,2211,2010,3,6326.09
6,221100102,2211,2010,3,225.88
6,221100103,2211,2010,3,1778.38
6,221100200,2211,2010,3,120.6
6,221501001,2215,2010,3,40922.75
6,221501101,2215,2010,3,16207.21
6,221501102,2215,2010,3,27462.36
6,221501792,2215,2010,3,641
6,221501799,2215,2010,3,1080.75
6,221502792,2215,2010,3,307
6,221605001,2216,2010,3,860.83
6,221605052,2216,2010,3,15.19
6,221605053,2216,2010,3,1460.58
6,221780001,2217,2010,3,3073.63
6,221780191,2217,2010,3,148.04
6,221780192,2217,2010,3,60.62
6,221780789,2217,2010,3,5370.08
6,221780800,2217,2010,3,23564.68
6,222001001,2220,2010,3,202.35
6,222001105,2220,2010,3,294.56
6,222060003,2220,2010,3,115.21
6,222060101,2220,2010,3,343.95
6,222060102,2220,2010,3,152.04
6,222060103,2220,2010,3,1208.22
6,222060106,2220,2010,3,1310.62
6,222060107,2220,2010,3,504.77
6,222060109,2220,2010,3,9.06
6,222060110,2220,2010,3,172.02
6,222060111,2220,2010,3,58.61
6,222060800,2220,2010,3,549.79
6,222501001,2225,2010,3,1789.87
6,222501102,2225,2010,3,67.78
6,222501277,2225,2010,3,9957.45
6,222501283,2225,2010,3,2036.58
6,222501789,2225,2010,3,130
6,222501793,2225,2010,3,1356.96
6,222501800,2225,2010,3,3982.44
6,222503001,2225,2010,3,8.3
6,222503277,2225,2010,3,405.98
6,222503800,2225,2010,3,237.11
6,223001001,2230,2010,3,203.17
6,223001004,2230,2010,3,29.65
6,223001101,2230,2010,3,1344.57
6,223001102,2230,2010,3,587.26
6,223001103,2230,2010,3,42.8
6,223001112,2230,2010,3,0.5
6,223001113,2230,2010,3,91.93
6,223001800,2230,2010,3,27.2
6,223002001,2230,2010,3,90.36
6,223002004,2230,2010,3,104.87
6,223002101,2230,2010,3,6316.6
6,223002800,2230,2010,3,104.99
6,223003001,2230,2010,3,913.92
6,223003003,2230,2010,3,11448.05
6,223003789,2230,2010,3,146.19
6,223501202,2235,2010,3,189.89
6,223502001,2235,2010,3,724.08
6,223502101,2235,2010,3,894.71
6,223502102,2235,2010,3,24262.48
6,223502103,2235,2010,3,309.81
6,223502104,2235,2010,3,436.8
6,223502789,2235,2010,3,1758.68
6,223502800,2235,2010,3,1937.97
6,223503102,2235,2010,3,340.1
6,223503789,2235,2010,3,340.1
6,223560102,2235,2010,3,104068.74
6,223560200,2235,2010,3,6828.01
6,223560789,2235,2010,3,44164.44
6,223602101,2236,2010,3,5741.51
6,223602789,2236,2010,3,5697.93
6,224501101,2245,2010,3,4465.13
6,224502101,2245,2010,3,17830.82
6,224502104,2245,2010,3,22300.03
6,224502105,2245,2010,3,99.7
6,224502106,2245,2010,3,589.5
6,224502110,2245,2010,3,500
6,224502111,2245,2010,3,96
6,224502113,2245,2010,3,181.97
6,224502114,2245,2010,3,729
6,224502116,2245,2010,3,178.13
6,224502117,2245,2010,3,5.11
6,224502122,2245,2010,3,678.51
6,224502193,2245,2010,3,500
6,224502282,2245,2010,3,588.56
6,224502800,2245,2010,3,540.27
6,224505101,2245,2010,3,10029.68
6,224505901,2245,2010,3,-31941.45
6,224505911,2245,2010,3,-21911.77
6,224580001,2245,2010,3,65.82
6,224580800,2245,2010,3,568.1
6,225000103,2250,2010,3,28.86
6,225000800,2250,2010,3,94
6,225100090,2251,2010,3,544.73
6,240100001,2401,2009,2,306.03
6,240100105,2401,2009,2,2846.91
6,240100107,2401,2009,2,1282.53
6,240100108,2401,2009,2,3655.32
6,240100109,2401,2009,2,20088.17
6,240100111,2401,2009,2,258.76
6,240100113,2401,2009,2,928.85
6,240100119,2401,2009,2,3511.15
6,240100789,2401,2009,2,249.88
6,240100800,2401,2009,2,19.23
6,240200001,2402,2009,2,894.15
6,240200101,2402,2009,2,133.04
6,240200102,2402,2009,2,4027.31
6,240200800,2402,2009,2,6.16
6,240300001,2403,2009,2,345.84
6,240300101,2403,2009,2,17566.35
6,240300102,2403,2009,2,8234.87
6,240300103,2403,2009,2,222.7
6,240300104,2403,2009,2,314.01
6,240300105,2403,2009,2,77.07
6,240300106,2403,2009,2,26.3
6,240300107,2403,2009,2,432.13
6,240300109,2403,2009,2,2.8
6,240300113,2403,2009,2,204.12
6,240300789,2403,2009,2,466.7
6,240300800,2403,2009,2,1397.97
6,240400001,2404,2009,2,11.4
6,240400102,2404,2009,2,325.97
6,240400109,2404,2009,2,17.95
6,240500001,2405,2009,2,268.43
6,240500101,2405,2009,2,1758.92
6,240500109,2405,2009,2,130.21
6,240500789,2405,2009,2,100
6,240500800,2405,2009,2,159.5
6,240601001,2406,2009,2,5008.4
6,240601003,2406,2009,2,123.28
6,240601005,2406,2009,2,4.03
6,240601070,2406,2009,2,253.99
6,240601101,2406,2009,2,505.33
6,240601102,2406,2009,2,9312.24
6,240601105,2406,2009,2,768.79
6,240601789,2406,2009,2,913.28
6,240601800,2406,2009,2,93.02
6,240602110,2406,2009,2,565.13
6,240602800,2406,2009,2,40.12
6,240801001,2408,2009,2,992.47
6,241501277,2415,2009,2,16045.77
6,241505004,2415,2009,2,18.55
6,242500001,2425,2009,2,3004.87
6,242500003,2425,2009,2,23.51
6,242500004,2425,2009,2,65.24
6,242500101,2425,2009,2,1049.56
6,242500105,2425,2009,2,79.04
6,242500107,2425,2009,2,2629.09
6,242500277,2425,2009,2,261.24
6,242500789,2425,2009,2,48.8
6,243501101,2435,2009,2,156.57
6,250103001,2501,2009,2,43.63
6,250105101,2501,2009,2,946.93
6,250106101,2501,2009,2,493.14
6,250106789,2501,2009,2,494.16
6,250106800,2501,2009,2,461.44
6,250501702,2505,2009,2,3130.57
6,250501789,2505,2009,2,2341.55
6,250502101,2505,2009,2,526.62
6,250502789,2505,2009,2,685.84
6,250600012,2506,2009,2,22.47
6,250600102,2506,2009,2,620.94
6,251500001,2515,2009,2,9525.39
6,251500003,2515,2009,2,182.05
6,251500101,2515,2009,2,26339.49
6,251500102,2515,2009,2,27864.19
6,251500789,2515,2009,2,13232.88
6,270001999,2700,2009,2,65900.13
6,270080001,2700,2009,2,410.21
6,270080190,2700,2009,2,332.5
6,270080800,2700,2009,2,5885.88
6,270101999,2701,2009,2,405.32
6,270202005,2702,2009,2,716.95
6,270202800,2702,2009,2,7.12
6,270500101,2705,2009,2,1850
6,270500102,2705,2009,2,875
6,270500190,2705,2009,2,9189.21
6,270500789,2705,2009,2,275
6,280105800,2801,2009,2,277107.8
6,280180800,2801,2009,2,337
6,281002001,2810,2009,2,79.67
6,281002101,2810,2009,2,1200.68
6,281002789,2810,2009,2,61
6,285100001,2851,2009,2,68.13
6,285100101,2851,2009,2,100.77
6,285100102,2851,2009,2,1763.25
6,285100103,2851,2009,2,61.02
6,285100104,2851,2009,2,3.65
6,285100105,2851,2009,2,862.65
6,285100789,2851,2009,2,73.07
6,285100800,2851,2009,2,28.96
6,285207202,2852,2009,2,821.35
6,285280001,2852,2009,2,1869.44
6,285280789,2852,2009,2,37.21
6,285302001,2853,2009,2,630.8
6,285302800,2853,2009,2,660
6,305380001,3053,2009,2,99.04
6,305380003,3053,2009,2,40
6,305403337,3054,2009,2,3167.3
6,305404337,3054,2009,2,33294.28
6,305480001,3054,2009,2,12716.27
6,305480052,3054,2009,2,482.82
6,305480797,3054,2009,2,1816
6,305480800,3054,2009,2,803.04
6,305500001,3055,2009,2,770.39
6,305500201,3055,2009,2,93838.14
6,305500800,3055,2009,2,1145.82
6,305500901,3055,2009,2,-20
6,342560001,3425,2009,2,3141.49
6,343503001,3435,2009,2,98.39
6,343503800,3435,2009,2,269.12
6,345100090,3451,2009,2,269.3
6,345100091,3451,2009,2,351.9
6,345100101,3451,2009,2,687.99
6,345100102,3451,2009,2,19519.55
6,345100789,3451,2009,2,8000
6,345280001,3452,2009,2,183.65
6,345280800,3452,2009,2,39.9
6,345402001,3454,2009,2,999.96
6,345402110,3454,2009,2,65.01
6,345402203,3454,2009,2,1.39
6,347500106,3475,2009,2,184.83
6,347500200,3475,2009,2,5.83
6,347500201,3475,2009,2,228.35
6,347500800,3475,2009,2,32.88
6,203001101,2030,2009,3,3.6
6,203001102,2030,2009,3,21.85
6,203002001,2030,2009,3,71.1
6,203002101,2030,2009,3,926.17
6,203002102,2030,2009,3,337.09
6,203003001,2030,2009,3,12.62
6,202900001,2029,2009,3,15.83
6,202900103,2029,2009,3,10002.15
6,202900800,2029,2009,3,262.6
6,203900001,2039,2009,3,2047.69
6,204000001,2040,2009,3,3530.15
6,204000101,2040,2009,3,4317.9
6,204100101,2041,2009,3,1.69
6,204100102,2041,2009,3,1130.56
6,204500103,2045,2009,3,197.46
6,204500104,2045,2009,3,193.9
6,204700103,2047,2009,3,86.02
6,204800101,2048,2009,3,7248
6,204901101,2049,2009,3,62403.56
6,204901115,2049,2009,3,5.44
6,204901123,2049,2009,3,102635.76
6,204901200,2049,2009,3,40562.55
6,204901305,2049,2009,3,247.01
6,204903104,2049,2009,3,54366.77
6,204904101,2049,2009,3,2786.4
6,204904102,2049,2009,3,198.67
6,204904103,2049,2009,3,315.8
6,204904104,2049,2009,3,380.46
6,204904108,2049,2009,3,6959.79
6,204905101,2049,2009,3,2769.57
6,204960101,2049,2009,3,3.4
6,204960701,2049,2009,3,18.17
6,201102101,2011,2009,3,312.47
6,201102103,2011,2009,3,2265.48
6,201203090,2012,2009,3,231.48
6,201203101,2012,2009,3,36.52
6,201203102,2012,2009,3,149.99
6,201203103,2012,2009,3,104.87
6,201203105,2012,2009,3,22.04
6,201203106,2012,2009,3,6.08
6,201203107,2012,2009,3,6.87
6,201203108,2012,2009,3,6.46
6,201300101,2013,2009,3,53.96
6,201300102,2013,2009,3,12.03
6,201300105,2013,2009,3,2809.78
6,201300108,2013,2009,3,14.19
6,201300800,2013,2009,3,1150.86
6,201400102,2014,2009,3,3154.92
6,201400105,2014,2009,3,11048.54
6,201400108,2014,2009,3,2.5
6,201400110,2014,2009,3,35.21
6,201400114,2014,2009,3,4136.75
6,201500101,2015,2009,3,458.25
6,201500102,2015,2009,3,589.89
6,201500103,2015,2009,3,440.82
6,201500105,2015,2009,3,1164.63
6,201500106,2015,2009,3,1371.1
6,201500108,2015,2009,3,89.95
6,205100102,2051,2009,3,535.72
6,205100103,2051,2009,3,482.83
6,205200090,2052,2009,3,6043.32
6,205200099,2052,2009,3,1790.31
6,205300093,2053,2009,3,8346.68
6,205300094,2053,2009,3,1420.28
6,205300101,2053,2009,3,512.26
6,205400003,2054,2009,3,33.5
6,205400095,2054,2009,3,497.54
6,205400097,2054,2009,3,1856.24
6,205400098,2054,2009,3,1149.99
6,205400800,2054,2009,3,2
6,205500001,2055,2009,3,1272.81
6,205500003,2055,2009,3,1752.06
6,205500101,2055,2009,3,6952.6
6,205500104,2055,2009,3,14020.46
6,205500109,2055,2009,3,97274.45
6,205500111,2055,2009,3,5392.67
6,205500113,2055,2009,3,1706.2
6,205500114,2055,2009,3,5392.47
6,205500115,2055,2009,3,4020.56
6,205500116,2055,2009,3,521.75
6,205500800,2055,2009,3,710
6,205600001,2056,2009,3,260.09
6,205600101,2056,2009,3,6816.51
6,205600102,2056,2009,3,95.55
6,205800001,2058,2009,3,89.7
6,205800101,2058,2009,3,519.21
6,205800102,2058,2009,3,33.82
6,205800103,2058,2009,3,766.72
6,205800104,2058,2009,3,61.14
6,205800105,2058,2009,3,24.55
6,205800800,2058,2009,3,53.19
6,205960053,2059,2009,3,10323.04
6,205980001,2059,2009,3,11415.68
6,205980004,2059,2009,3,26.48
6,205980051,2059,2009,3,43.55
6,205980052,2059,2009,3,192.27
6,205980053,2059,2009,3,3870.72
6,205980103,2059,2009,3,0.31
6,205980105,2059,2009,3,1.79
6,205980799,2059,2009,3,574.08
6,207000003,2070,2009,3,583.82
6,207000104,2070,2009,3,1457.64
6,207000105,2070,2009,3,102
6,207000106,2070,2009,3,145.58
6,207000107,2070,2009,3,1598.04
6,207000108,2070,2009,3,20.35
6,207000115,2070,2009,3,1135.57
6,207000800,2070,2009,3,620.49
6,207101101,2071,2009,3,166915.06
6,207101102,2071,2009,3,14476.88
6,207101104,2071,2009,3,38829.62
6,207101105,2071,2009,3,17646.67
6,207101111,2071,2009,3,251.2
6,207101117,2071,2009,3,917.73
6,207500101,2075,2009,3,41.88
6,207500103,2075,2009,3,11.65
6,207500800,2075,2009,3,23.2
6,220201001,2202,2009,3,3044.43
6,220201053,2202,2009,3,1000
6,220201101,2202,2009,3,210407.61
6,220201102,2202,2009,3,1160.85
6,220201103,2202,2009,3,15.2
6,220201108,2202,2009,3,2843.38
